ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,PRODUCTCODE,CUSTOMERNAME,PHONE,ADDRESSLINE1,ADDRESSLINE2,CITY,STATE,POSTALCODE,COUNTRY,TERRITORY,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE,TOTAL_REVENUE,YEAR,MONTH
10150,47.0,91.18,9,4285.46,2003-09-19T00:00:00.000Z,Shipped,3,9,2003,Vintage Cars,101.0,S18_2949,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,79903,Singapore,Japan,Natividad,Eric,Medium,4285.46,2003,9
10372,25.0,84.71,5,2117.75,2005-01-26T00:00:00.000Z,Shipped,1,1,2005,Trains,100.0,S18_3259,"Tokyo Collectables, Ltd",+81 3 3584 0555,2-2-8 Roppongi,,Minato-ku,Tokyo,106-0032,Japan,Japan,Shimamura,Akiko,Small,2117.75,2005,1
10149,42.0,94.25,2,3958.5,2003-09-12T00:00:00.000Z,Shipped,3,9,2003,Vintage Cars,99.0,S18_3320,Signal Collectibles Ltd.,4155554312,2793 Furth Circle,,Brisbane,CA,94217,USA,NA,Taylor,Sue,Medium,3958.5,2003,9
10282,29.0,46.82,11,1357.78,2004-08-20T00:00:00.000Z,Shipped,3,8,2004,Classic Cars,57.0,S24_1444,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Small,1357.78,2004,8
10386,33.0,41.71,11,1376.43,2005-03-01T00:00:00.000Z,Resolved,1,3,2005,Planes,109.0,S24_1785,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,1376.43,2005,3
10344,20.0,35.18,6,703.6,2004-11-25T00:00:00.000Z,Shipped,4,11,2004,Vintage Cars,33.0,S24_1937,Marseille Mini Autos,91.24.4555,"12, rue des Bouchers",,Marseille,,13008,France,EMEA,Lebihan,Laurence,Small,703.6,2004,11
10229,48.0,100.0,6,5704.32,2004-03-11T00:00:00.000Z,Shipped,1,3,2004,Trucks and Buses,127.0,S24_2300,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Medium,4800.0,2004,3
10373,33.0,57.32,12,1891.56,2005-01-31T00:00:00.000Z,Shipped,1,1,2005,Vintage Cars,88.0,S24_3151,"Oulu Toy Supplies, Inc.",981-443655,Torikatu 38,,Oulu,,90110,Finland,EMEA,Koskitalo,Pirkko,Small,1891.56,2005,1
10224,30.0,100.0,5,3336.9,2004-02-21T00:00:00.000Z,Shipped,1,2,2004,Motorcycles,102.0,S32_4485,Daedalus Designs Imports,20.16.1555,"184, chausse de Tournai",,Lille,,59000,France,EMEA,Rance,Martine,Medium,3000.0,2004,2
10359,25.0,64.93,4,1623.25,2004-12-15T00:00:00.000Z,Shipped,4,12,2004,Trains,58.0,S50_1514,Reims Collectables,26.47.1555,59 rue de l'Abbaye,,Reims,,51100,France,EMEA,Henriot,Paul,Small,1623.2500000000002,2004,12
10197,24.0,90.52,2,2172.48,2003-11-26T00:00:00.000Z,Shipped,4,11,2003,Ships,90.0,S700_2047,Enaco Distributors,(93) 203 4555,"Rambla de Catalu�a, 23",,Barcelona,,8022,Spain,EMEA,Saavedra,Eduardo,Small,2172.48,2003,11
10105,31.0,65.77,3,2038.87,2003-02-11T00:00:00.000Z,Shipped,1,2,2003,Ships,72.0,S700_2610,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,,Kobenhavn,,1734,Denmark,EMEA,Petersen,Jytte,Small,2038.87,2003,2
10253,41.0,100.0,10,4910.57,2004-06-01T00:00:00.000Z,Cancelled,2,6,2004,Classic Cars,115.0,S12_4675,"UK Collectables, Ltd.",(171) 555-2282,Berkeley Gardens 12  Brewery,,Liverpool,,WX1 6LT,UK,EMEA,Devon,Elizabeth,Medium,4100.0,2004,6
10134,30.0,61.78,6,1853.4,2003-07-01T00:00:00.000Z,Shipped,3,7,2003,Motorcycles,60.0,S18_2625,Lyon Souveniers,+33 1 46 62 7555,27 rue du Colonel Pierre Avia,,Paris,,75508,France,EMEA,Da Cunha,Daniel,Small,1853.4,2003,7
10282,31.0,100.0,8,4674.8,2004-08-20T00:00:00.000Z,Shipped,3,8,2004,Classic Cars,143.0,S18_4027,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Medium,3100.0,2004,8
10217,38.0,100.0,5,4509.08,2004-02-04T00:00:00.000Z,Shipped,1,2,2004,Trucks and Buses,121.0,S18_4600,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,,69045,Singapore,APAC,Victorino,Wendy,Medium,3800.0,2004,2
10245,21.0,100.0,3,2390.22,2004-05-04T00:00:00.000Z,Shipped,2,5,2004,Trucks and Buses,121.0,S18_4600,Super Scale Inc.,2035559545,567 North Pendale Street,,New Haven,CT,97823,USA,NA,Murphy,Leslie,Small,2100.0,2004,5
10330,50.0,100.0,4,6101.0,2004-11-16T00:00:00.000Z,Shipped,4,11,2004,Classic Cars,148.0,S18_4721,Cruz & Sons Co.,+63 2 555 3587,15 McCallum Street - NatWest Center #13-03,,Makati City,,1227 MM,Philippines,Japan,Cruz,Arnold,Medium,5000.0,2004,11
10374,38.0,100.0,6,4197.1,2005-02-02T00:00:00.000Z,Shipped,1,2,2005,Motorcycles,112.0,S24_1578,"Australian Gift Network, Co",61-7-3844-6555,31 Duncan St. West End,,South Brisbane,Queensland,4101,Australia,APAC,Calaghan,Tony,Medium,3800.0,2005,2
10110,39.0,44.35,2,1729.65,2003-03-18T00:00:00.000Z,Shipped,1,3,2003,Vintage Cars,44.0,S24_2022,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria,Small,1729.65,2003,3
10282,37.0,66.78,7,2470.86,2004-08-20T00:00:00.000Z,Shipped,3,8,2004,Trains,58.0,S50_1514,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Small,2470.86,2004,8
10308,21.0,100.0,12,2224.95,2004-10-15T00:00:00.000Z,Shipped,4,10,2004,Planes,91.0,S700_1691,Mini Classics,9145554562,3758 North Pendale Street,,White Plains,NY,24067,USA,NA,Frick,Steve,Small,2100.0,2004,10
10203,20.0,100.0,8,3930.4,2003-12-02T00:00:00.000Z,Shipped,4,12,2003,Classic Cars,194.0,S12_1099,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,2000.0,2003,12
10363,33.0,85.39,3,2817.87,2005-01-06T00:00:00.000Z,Shipped,1,1,2005,Classic Cars,194.0,S12_1099,Suominen Souveniers,+358 9 8045 555,"Software Engineering Center, SEC Oy",,Espoo,,FIN-02271,Finland,EMEA,Suominen,Kalle,Small,2817.87,2005,1
10292,21.0,100.0,8,2214.87,2004-09-08T00:00:00.000Z,Shipped,3,9,2004,Trucks and Buses,118.0,S12_4473,Land of Toys Inc.,2125557818,897 Long Airport Avenue,,NYC,NY,10022,USA,NA,Yu,Kwai,Small,2100.0,2004,9
10108,38.0,82.39,2,3130.82,2003-03-03T00:00:00.000Z,Shipped,1,3,2003,Classic Cars,77.0,S18_1889,Cruz & Sons Co.,+63 2 555 3587,15 McCallum Street - NatWest Center #13-03,,Makati City,,1227 MM,Philippines,Japan,Cruz,Arnold,Medium,3130.82,2003,3
10227,33.0,100.0,1,3666.96,2004-03-02T00:00:00.000Z,Shipped,1,3,2004,Vintage Cars,99.0,S18_3320,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",,Lyon,,69004,France,EMEA,Saveley,Mary,Medium,3300.0,2004,3
10173,21.0,75.46,14,1584.66,2003-11-05T00:00:00.000Z,Shipped,4,11,2003,Vintage Cars,92.0,S18_4409,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni,Small,1584.6599999999999,2003,11
10183,21.0,100.0,2,2441.04,2003-11-13T00:00:00.000Z,Shipped,4,11,2003,Trucks and Buses,121.0,S18_4600,"Classic Gift Ideas, Inc",2155554695,782 First Street,,Philadelphia,PA,71270,USA,NA,Cervantes,Francisca,Small,2100.0,2003,11
10161,25.0,80.54,1,2013.5,2003-10-17T00:00:00.000Z,Shipped,4,10,2003,Classic Cars,71.0,S18_4933,Heintze Collectables,86 21 3555,Smagsloget 45,,Aaarhus,,8200,Denmark,EMEA,Ibsen,Palle,Small,2013.5000000000002,2003,10
10236,36.0,87.6,3,3153.6,2004-04-03T00:00:00.000Z,Shipped,2,4,2004,Motorcycles,76.0,S24_2000,Motor Mint Distributors Inc.,2155559857,11328 Douglas Av.,,Philadelphia,PA,71270,USA,NA,Hernandez,Rosa,Medium,3153.6,2004,4
10175,37.0,31.12,2,1151.44,2003-11-06T00:00:00.000Z,Shipped,4,11,2003,Classic Cars,35.0,S24_2840,"Stylish Desk Decors, Co.",(171) 555-0297,35 King George,,London,,WX3 6FW,UK,EMEA,Brown,Ann,Small,1151.44,2003,11
10147,30.0,68.58,6,2057.4,2003-09-05T00:00:00.000Z,Shipped,3,9,2003,Classic Cars,61.0,S24_3371,Collectables For Less Inc.,6175558555,7825 Douglas Av.,,Brickhaven,MA,58339,USA,NA,Nelson,Allen,Small,2057.4,2003,9
10238,47.0,62.45,2,2935.15,2004-04-09T00:00:00.000Z,Shipped,2,4,2004,Classic Cars,61.0,S24_3371,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,,Kobenhavn,,1734,Denmark,EMEA,Petersen,Jytte,Small,2935.15,2004,4
10226,48.0,92.09,2,4420.32,2004-02-26T00:00:00.000Z,Shipped,1,2,2004,Classic Cars,107.0,S24_3432,Collectable Mini Designs Co.,7605558146,361 Furth Circle,,San Diego,CA,91217,USA,NA,Thompson,Valarie,Medium,4420.32,2004,2
10275,38.0,45.39,13,1724.82,2004-07-23T00:00:00.000Z,Shipped,3,7,2004,Vintage Cars,43.0,S50_1341,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA,Labrune,Janine,Small,1724.82,2004,7
10388,46.0,100.0,2,10066.6,2005-03-03T00:00:00.000Z,Shipped,1,3,2005,Planes,91.0,S700_1691,FunGiftIdeas.com,5085552555,1785 First Street,,New Bedford,MA,50553,USA,NA,Benitez,Violeta,Large,4600.0,2005,3
10222,36.0,63.34,18,2280.24,2004-02-19T00:00:00.000Z,Shipped,1,2,2004,Ships,54.0,S72_3212,Collectable Mini Designs Co.,7605558146,361 Furth Circle,,San Diego,CA,91217,USA,NA,Thompson,Valarie,Small,2280.2400000000002,2004,2
10117,33.0,100.0,9,6034.38,2003-04-16T00:00:00.000Z,Shipped,2,4,2003,Classic Cars,207.0,S12_1108,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,79903,Singapore,Japan,Natividad,Eric,Medium,3300.0,2003,4
10293,24.0,100.0,9,4242.24,2004-09-09T00:00:00.000Z,Shipped,3,9,2004,Classic Cars,151.0,S12_3148,Amica Models & Co.,011-4988555,Via Monte Bianco 34,,Torino,,10100,Italy,EMEA,Accorti,Paolo,Medium,2400.0,2004,9
10149,23.0,100.0,5,4230.62,2003-09-12T00:00:00.000Z,Shipped,3,9,2003,Vintage Cars,168.0,S18_2795,Signal Collectibles Ltd.,4155554312,2793 Furth Circle,,Brisbane,CA,94217,USA,NA,Taylor,Sue,Medium,2300.0,2003,9
10181,45.0,100.0,7,6324.75,2003-11-12T00:00:00.000Z,Shipped,4,11,2003,Classic Cars,169.0,S18_3232,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",,Bergen,,N 5804,Norway,EMEA,Oeztan,Veysel,Medium,4500.0,2003,11
10137,31.0,100.0,4,5124.3,2003-07-10T00:00:00.000Z,Shipped,3,7,2003,Classic Cars,141.0,S18_3685,Reims Collectables,26.47.1555,59 rue de l'Abbaye,,Reims,,51100,France,EMEA,Henriot,Paul,Medium,3100.0,2003,7
10241,21.0,40.25,10,845.25,2004-04-13T00:00:00.000Z,Shipped,2,4,2004,Classic Cars,50.0,S24_1628,Mini Caravy,88.60.1555,"24, place Kluber",,Strasbourg,,67000,France,EMEA,Citeaux,Frederique,Small,845.25,2004,4
10119,35.0,87.62,13,3066.7,2003-04-28T00:00:00.000Z,Shipped,2,4,2003,Vintage Cars,88.0,S24_3151,Salzburg Collectables,6562-9555,Geislweg 14,,Salzburg,,5020,Austria,EMEA,Pipps,Georg,Medium,3066.7000000000003,2003,4
10162,37.0,38.98,7,1442.26,2003-10-18T00:00:00.000Z,Shipped,4,10,2003,Vintage Cars,41.0,S24_3969,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,,San Francisco,CA,,USA,NA,Brown,Julie,Small,1442.26,2003,10
10106,33.0,72.92,5,2406.36,2003-02-17T00:00:00.000Z,Shipped,1,2,2003,Vintage Cars,68.0,S32_4289,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni,Small,2406.36,2003,2
10398,47.0,87.69,6,4121.43,2005-03-30T00:00:00.000Z,Shipped,1,3,2005,Planes,91.0,S700_1691,Reims Collectables,26.47.1555,59 rue de l'Abbaye,,Reims,,51100,France,EMEA,Henriot,Paul,Medium,4121.43,2005,3
10177,31.0,88.34,10,2738.54,2003-11-07T00:00:00.000Z,Shipped,4,11,2003,Ships,86.0,S700_1938,CAF Imports,+34 913 728 555,"Merchants House, 27-30 Merchant's Quay",,Madrid,,28023,Spain,EMEA,Fernandez,Jesus,Small,2738.54,2003,11
10340,55.0,87.75,7,4826.25,2004-11-24T00:00:00.000Z,Shipped,4,11,2004,Planes,99.0,S700_2466,Enaco Distributors,(93) 203 4555,"Rambla de Catalu�a, 23",,Barcelona,,8022,Spain,EMEA,Saavedra,Eduardo,Medium,4826.25,2004,11
10375,33.0,100.0,1,3856.71,2005-02-03T00:00:00.000Z,Shipped,1,2,2005,Planes,99.0,S700_2466,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA,Labrune,Janine,Medium,3300.0,2005,2
10261,44.0,68.67,2,3021.48,2004-06-17T00:00:00.000Z,Shipped,2,6,2004,Ships,72.0,S700_2610,Quebec Home Shopping Network,(514) 555-8054,43 rue St. Laurent,,Montreal,Quebec,H1J 1C3,Canada,NA,Fresnisre,Jean,Medium,3021.48,2004,6
10373,41.0,70.33,16,2883.53,2005-01-31T00:00:00.000Z,Shipped,1,1,2005,Ships,72.0,S700_2610,"Oulu Toy Supplies, Inc.",981-443655,Torikatu 38,,Oulu,,90110,Finland,EMEA,Koskitalo,Pirkko,Small,2883.5299999999997,2005,1
10287,23.0,100.0,9,2675.13,2004-08-30T00:00:00.000Z,Shipped,3,8,2004,Classic Cars,115.0,S12_4675,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,,Gensve,,1203,Switzerland,EMEA,Holz,Michael,Small,2300.0,2004,8
10321,41.0,100.0,10,5803.14,2004-11-04T00:00:00.000Z,Shipped,4,11,2004,Classic Cars,141.0,S18_1129,FunGiftIdeas.com,5085552555,1785 First Street,,New Bedford,MA,50553,USA,NA,Benitez,Violeta,Medium,4100.0,2004,11
10153,29.0,88.74,9,2573.46,2003-09-28T00:00:00.000Z,Shipped,3,9,2003,Trains,100.0,S18_3259,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,2573.46,2003,9
10110,36.0,85.25,13,3069.0,2003-03-18T00:00:00.000Z,Shipped,1,3,2003,Classic Cars,73.0,S24_1046,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria,Medium,3069.0,2003,3
10145,43.0,95.8,7,4119.4,2003-08-25T00:00:00.000Z,Shipped,3,8,2003,Motorcycles,112.0,S24_1578,Toys4GrownUps.com,6265557265,78934 Hillside Dr.,,Pasadena,CA,90003,USA,NA,Young,Julie,Medium,4119.4,2003,8
10117,41.0,100.0,3,5189.78,2003-04-16T00:00:00.000Z,Shipped,2,4,2003,Ships,122.0,S24_2011,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,79903,Singapore,Japan,Natividad,Eric,Medium,4100.0,2003,4
10414,51.0,76.31,2,3891.81,2005-05-06T00:00:00.000Z,On Hold,2,5,2005,Vintage Cars,83.0,S24_3816,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,,Boston,MA,51003,USA,NA,Yoshido,Juri,Medium,3891.81,2005,5
10401,62.0,77.73,6,4819.26,2005-04-03T00:00:00.000Z,On Hold,2,4,2005,Vintage Cars,68.0,S32_4289,Tekni Collectables Inc.,2015559350,7476 Moss Rd.,,Newark,NJ,94019,USA,NA,Brown,William,Medium,4819.26,2005,4
10151,24.0,100.0,3,3327.6,2003-09-21T00:00:00.000Z,Shipped,3,9,2003,Trucks and Buses,118.0,S12_4473,"Oulu Toy Supplies, Inc.",981-443655,Torikatu 38,,Oulu,,90110,Finland,EMEA,Koskitalo,Pirkko,Medium,2400.0,2003,9
10407,42.0,72.65,1,3051.3,2005-04-22T00:00:00.000Z,On Hold,2,4,2005,Vintage Cars,60.0,S18_2248,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,USA,NA,Frick,Sue,Medium,3051.3,2005,4
10221,33.0,100.0,3,4417.38,2004-02-18T00:00:00.000Z,Shipped,1,2,2004,Vintage Cars,136.0,S18_3140,Petit Auto,(02) 5554 67,Rue Joseph-Bens 532,,Bruxelles,,B-1180,Belgium,EMEA,Dewey,Catherine,Medium,3300.0,2004,2
10224,38.0,58.44,1,2220.72,2004-02-21T00:00:00.000Z,Shipped,1,2,2004,Motorcycles,62.0,S18_3782,Daedalus Designs Imports,20.16.1555,"184, chausse de Tournai",,Lille,,59000,France,EMEA,Rance,Martine,Small,2220.72,2004,2
10285,34.0,100.0,7,3716.88,2004-08-27T00:00:00.000Z,Shipped,3,8,2004,Motorcycles,112.0,S24_1578,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,,Cambridge,MA,51247,USA,NA,Hernandez,Marta,Medium,3400.0,2004,8
10288,29.0,38.17,1,1106.93,2004-09-01T00:00:00.000Z,Shipped,3,9,2004,Vintage Cars,33.0,S24_1937,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,,69045,Singapore,APAC,Victorino,Wendy,Small,1106.93,2004,9
10409,61.0,29.54,1,1801.94,2005-04-23T00:00:00.000Z,Shipped,2,4,2005,Vintage Cars,33.0,S24_1937,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,,69045,Singapore,APAC,Victorino,Wendy,Small,1801.94,2005,4
10209,43.0,82.21,1,3535.03,2004-01-09T00:00:00.000Z,Shipped,1,1,2004,Planes,68.0,S24_2841,"Men 'R' US Retailers, Ltd.",2155554369,6047 Douglas Av.,,Los Angeles,CA,,USA,NA,Chandler,Michael,Medium,3535.0299999999997,2004,1
10167,20.0,79.66,11,1593.2,2003-10-23T00:00:00.000Z,Cancelled,4,10,2003,Vintage Cars,88.0,S24_3151,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,,Boras,,S-844 67,Sweden,EMEA,Larsson,Maria,Small,1593.1999999999998,2003,10
10403,31.0,68.34,3,2118.54,2005-04-08T00:00:00.000Z,Shipped,2,4,2005,Motorcycles,81.0,S50_4713,"UK Collectables, Ltd.",(171) 555-2282,Berkeley Gardens 12  Brewery,,Liverpool,,WX1 6LT,UK,EMEA,Devon,Elizabeth,Small,2118.54,2005,4
10340,29.0,100.0,6,4094.51,2004-11-24T00:00:00.000Z,Shipped,4,11,2004,Planes,118.0,S700_2834,Enaco Distributors,(93) 203 4555,"Rambla de Catalu�a, 23",,Barcelona,,8022,Spain,EMEA,Saavedra,Eduardo,Medium,2900.0,2004,11
10210,31.0,86.4,13,2678.4,2004-01-12T00:00:00.000Z,Shipped,1,1,2004,Planes,80.0,S700_3167,Osaka Souveniers Co.,+81 06 6342 5555,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",,Osaka,Osaka,530-0003,Japan,Japan,Kentary,Mory,Small,2678.4,2004,1
10301,32.0,100.0,4,3424.64,2003-10-05T00:00:00.000Z,Shipped,4,10,2003,Classic Cars,124.0,S18_1589,"Norway Gifts By Mail, Co.",+47 2212 1555,"Drammensveien 126 A, PB 744 Sentrum",,Oslo,,N 0106,Norway,EMEA,Klaeboe,Jan,Medium,3200.0,2003,10
10151,39.0,69.28,9,2701.92,2003-09-21T00:00:00.000Z,Shipped,3,9,2003,Trucks and Buses,60.0,S18_2432,"Oulu Toy Supplies, Inc.",981-443655,Torikatu 38,,Oulu,,90110,Finland,EMEA,Koskitalo,Pirkko,Small,2701.92,2003,9
10165,50.0,100.0,1,5344.5,2003-10-22T00:00:00.000Z,Shipped,4,10,2003,Trains,100.0,S18_3259,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,79903,Singapore,Japan,Natividad,Eric,Medium,5000.0,2003,10
10193,32.0,79.37,5,2539.84,2003-11-21T00:00:00.000Z,Shipped,4,11,2003,Vintage Cars,99.0,S18_3320,"Australian Collectables, Ltd",61-9-3844-6555,7 Allen Street,,Glen Waverly,Victoria,3150,Australia,APAC,Connery,Sean,Small,2539.84,2003,11
10333,46.0,100.0,2,11336.7,2004-11-18T00:00:00.000Z,Shipped,4,11,2004,Vintage Cars,99.0,S18_3320,Mini Wheels Co.,6505555787,5557 North Pendale Street,,San Francisco,CA,,USA,NA,Murphy,Julie,Large,4600.0,2004,11
10140,29.0,43.27,9,1254.83,2003-07-24T00:00:00.000Z,Shipped,3,7,2003,Vintage Cars,50.0,S18_4668,Technics Stores Inc.,6505556809,9408 Furth Circle,,Burlingame,CA,94217,USA,NA,Hirano,Juri,Small,1254.8300000000002,2003,7
10212,41.0,82.31,3,3374.71,2004-01-16T00:00:00.000Z,Shipped,1,1,2004,Classic Cars,73.0,S24_1046,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,3374.71,2004,1
10321,30.0,70.55,3,2116.5,2004-11-04T00:00:00.000Z,Shipped,4,11,2004,Classic Cars,73.0,S24_1046,FunGiftIdeas.com,5085552555,1785 First Street,,New Bedford,MA,50553,USA,NA,Benitez,Violeta,Small,2116.5,2004,11
10322,30.0,100.0,4,3500.1,2004-11-04T00:00:00.000Z,Shipped,4,11,2004,Vintage Cars,44.0,S24_2022,Online Diecast Creations Co.,6035558647,2304 Long Airport Avenue,,Nashua,NH,62005,USA,NA,Young,Valarie,Medium,3000.0,2004,11
10283,33.0,72.96,5,2407.68,2004-08-20T00:00:00.000Z,Shipped,3,8,2004,Vintage Cars,83.0,S24_3816,"Royal Canadian Collectables, Ltd.",(604) 555-4555,23 Tsawassen Blvd.,,Tsawassen,BC,T2F 8M4,Canada,NA,Lincoln,Elizabeth,Small,2407.68,2004,8
10308,44.0,83.32,8,3666.08,2004-10-15T00:00:00.000Z,Shipped,4,10,2004,Planes,72.0,S24_4278,Mini Classics,9145554562,3758 North Pendale Street,,White Plains,NY,24067,USA,NA,Frick,Steve,Medium,3666.08,2004,10
10164,49.0,54.94,5,2692.06,2003-10-21T00:00:00.000Z,Resolved,4,10,2003,Trucks and Buses,64.0,S32_3522,Mini Auto Werke,7675-3555,Kirchgasse 6,,Graz,,8010,Austria,EMEA,Mendel,Roland,Small,2692.06,2003,10
10201,49.0,100.0,4,8065.89,2003-12-01T00:00:00.000Z,Shipped,4,12,2003,Motorcycles,193.0,S10_4698,Mini Wheels Co.,6505555787,5557 North Pendale Street,,San Francisco,CA,,USA,NA,Murphy,Julie,Large,4900.0,2003,12
10117,39.0,100.0,8,5938.14,2003-04-16T00:00:00.000Z,Shipped,2,4,2003,Classic Cars,173.0,S12_3891,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,79903,Singapore,Japan,Natividad,Eric,Medium,3900.0,2003,4
10165,46.0,100.0,15,5984.14,2003-10-22T00:00:00.000Z,Shipped,4,10,2003,Trucks and Buses,122.0,S18_2319,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,79903,Singapore,Japan,Natividad,Eric,Medium,4600.0,2003,10
10405,55.0,100.0,1,8289.05,2005-04-14T00:00:00.000Z,Shipped,2,4,2005,Classic Cars,169.0,S18_3232,Mini Caravy,88.60.1555,"24, place Kluber",,Strasbourg,,67000,France,EMEA,Citeaux,Frederique,Large,5500.0,2005,4
10283,34.0,100.0,14,3580.88,2004-08-20T00:00:00.000Z,Shipped,3,8,2004,Vintage Cars,87.0,S18_4522,"Royal Canadian Collectables, Ltd.",(604) 555-4555,23 Tsawassen Blvd.,,Tsawassen,BC,T2F 8M4,Canada,NA,Lincoln,Elizabeth,Medium,3400.0,2004,8
10108,35.0,58.87,15,2060.45,2003-03-03T00:00:00.000Z,Shipped,1,3,2003,Motorcycles,69.0,S24_2360,Cruz & Sons Co.,+63 2 555 3587,15 McCallum Street - NatWest Center #13-03,,Makati City,,1227 MM,Philippines,Japan,Cruz,Arnold,Small,2060.45,2003,3
10252,47.0,65.8,8,3092.6,2004-05-26T00:00:00.000Z,Shipped,2,5,2004,Motorcycles,69.0,S24_2360,Auto Canal Petit,(1) 47.55.6555,"25, rue Lauriston",,Paris,,75016,France,EMEA,Perrier,Dominique,Medium,3092.6,2004,5
10212,45.0,88.14,1,3966.3,2004-01-16T00:00:00.000Z,Shipped,1,1,2004,Classic Cars,90.0,S24_2766,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,3966.3,2004,1
10419,15.0,42.67,7,640.05,2005-05-17T00:00:00.000Z,Shipped,2,5,2005,Classic Cars,37.0,S24_2972,Salzburg Collectables,6562-9555,Geislweg 14,,Salzburg,,5020,Austria,EMEA,Pipps,Georg,Small,640.0500000000001,2005,5
10407,43.0,86.73,9,3729.39,2005-04-22T00:00:00.000Z,On Hold,2,4,2005,Classic Cars,107.0,S24_3432,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,USA,NA,Frick,Sue,Medium,3729.3900000000003,2005,4
10235,33.0,60.05,12,1981.65,2004-04-02T00:00:00.000Z,Shipped,2,4,2004,Planes,68.0,S24_3949,"Royal Canadian Collectables, Ltd.",(604) 555-4555,23 Tsawassen Blvd.,,Tsawassen,BC,T2F 8M4,Canada,NA,Lincoln,Elizabeth,Small,1981.6499999999999,2004,4
10235,25.0,100.0,8,2580.25,2004-04-02T00:00:00.000Z,Shipped,2,4,2004,Planes,91.0,S700_1691,"Royal Canadian Collectables, Ltd.",(604) 555-4555,23 Tsawassen Blvd.,,Tsawassen,BC,T2F 8M4,Canada,NA,Lincoln,Elizabeth,Small,2500.0,2004,4
